,Name,affiliation,homepage,scholar-id,citations,h-index
1894,Iordanis Kavathatzopoulos,Uppsala University,http://www.it.uu.se/katalog/iordanis,aichx8sAAAAJ,809.0,12.0
1895,Tung Nguyen,Utah State University,http://www.math.usu.edu/nnguyen,bpqJ-N0AAAAJ,4045.0,31.0
1896,Amanda Lee Hughes,Utah State University,http://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=1433&context=researchweek,74SEAxMAAAAJ,7387.0,23.0
1897,Vladimir A. Kulyukin,Utah State University,https://cs.usu.edu/people/faculty/kulyukin-vladimir,EnDGbwMAAAAJ,3110.0,24.0
1898,Heng-Da Cheng,Utah State University,https://directory.usu.edu/aggie/152b1,,,
1899,Stephen Clyde,Utah State University,https://cs.usu.edu/people/faculty/clyde-stephen,orXk7M0AAAAJ,267.0,10.0
1900,Slinger Jansen,Utrecht University,https://www.slingerjansen.nl,-e13z2YAAAAJ,6241.0,39.0
1901,Amir Vaxman,Utrecht University,https://www.staff.science.uu.nl/~vaxma001,-1btDzYAAAAJ,1030.0,16.0
1902,K. Anton Feenstra,VU Amsterdam,http://www.few.vu.nl/~feenstra,dQF82LMAAAAJ,4370.0,29.0
1903,Lin Wang,VU Amsterdam,https://linwang.info,SMpEBgwAAAAJ,1412.0,18.0
1904,Roel C. de Vrijer,VU Amsterdam,http://www.cs.vu.nl/~rdv,,,
1905,Spyros Voulgaris,VU Amsterdam,http://www.cs.vu.nl/~spyros,GG9rRS8AAAAJ,3234.0,23.0
1906,Animesh Trivedi,VU Amsterdam,https://animeshtrivedi.github.io,,,
1907,Nelly Condori-Fernández,VU Amsterdam,http://www.s2group.cs.vu.nl/people/dr-nelly-condori-fernandez,ngADENUAAAAJ,1381.0,20.0
1908,Gerrit C. van der Veer,VU Amsterdam,http://www.cs.vu.nl/~gerrit,,,
1909,Anton Eliëns,VU Amsterdam,http://vu-nl.academia.edu/AntonEli%C3%ABns,Ip3GNwcAAAAJ,2052.0,19.0
1910,Jaap Gordijn,VU Amsterdam,http://www.cs.vu.nl/~gordijn,s-gUfQsAAAAJ,7446.0,37.0
1911,Hans Burg,VU Amsterdam,http://www.cs.vu.nl/en/research/information-management-software-engineering/people/dr-hans-burg/index.aspx,,,
1912,Bob J. Wielinga,VU Amsterdam,http://wm.cs.vu.nl,,,
1913,Weng Poo Kang,Vanderbilt University,http://engineering.vanderbilt.edu/bio/weng-poo-kang,,,
1914,Philippe M. Fauchet,Vanderbilt University,http://engineering.vanderbilt.edu/bio/philippe-fauchet,MrVrKwIAAAAJ,19343.0,65.0
1915,Forrest J. Laine,Vanderbilt University,https://4estlaine.github.io,,,
1916,Sokrates T. Pantelides,Vanderbilt University,https://my.vanderbilt.edu/sokratespantelides,,,
1917,Richard A. Peters,Vanderbilt University,http://engineering.vanderbilt.edu/bio/richard-alan-peters,,,
1918,Bharat L. Bhuva,Vanderbilt University,http://engineering.vanderbilt.edu/bio/bharat-bhuva,VPw9ERcAAAAJ,8524.0,49.0
1919,Yaqiong Xu,Vanderbilt University,http://eecs.vanderbilt.edu/people/yaqiongxu/group.html,-ZtTV50AAAAJ,2705.0,24.0
1920,Jeremy P. Spinrad,Vanderbilt University,http://engineering.vanderbilt.edu/bio/jeremy-spinrad,,,
1921,Gautam Biswas,Vanderbilt University,http://www.vuse.vanderbilt.edu/~biswas,-m5wrTkAAAAJ,15506.0,59.0
1922,Maithilee Kunda,Vanderbilt University,http://engineering.vanderbilt.edu/bio/maithilee-kunda-,,,
1923,Kenneth F. Galloway,Vanderbilt University,http://engineering.vanderbilt.edu/bio/kenneth-galloway,5Ph5SGcAAAAJ,5181.0,38.0
1924,D. Mitch Wilkes,Vanderbilt University,http://engineering.vanderbilt.edu/bio/mitchell-wilkes,ejK1X8oAAAAJ,2579.0,26.0
1925,Janos Sztipanovits,Vanderbilt University,http://engineering.vanderbilt.edu/bio/janos-sztipanovits,,,
1926,James Wittig,Vanderbilt University,http://engineering.vanderbilt.edu/bio/james-wittig,,,
1927,Winston K. G. Seah,Victoria University of Wellington,http://homepages.ecs.vuw.ac.nz/~winston,umBU188AAAAJ,8916.0,43.0
1928,Ramesh Kumar Rayudu,Victoria University of Wellington,http://ecs.victoria.ac.nz/Main/RameshRayudu,Mewq7J0AAAAJ,3132.0,25.0
1929,David Streader,Victoria University of Wellington,https://ecs.victoria.ac.nz/Main/DavidStreader,,,
1930,Robin Dykstra,Victoria University of Wellington,http://ecs.victoria.ac.nz/Main/RobinDykstra,,,
1931,Peter Andreae,Victoria University of Wellington,http://ecs.victoria.ac.nz/Main/PeterAndreae,,,
1932,John H. Hine,Victoria University of Wellington,http://ecs.victoria.ac.nz/Main/JohnHine,,,
1933,James Quilty,Victoria University of Wellington,http://ecs.victoria.ac.nz/Main/JamesQuilty,,,
1934,W. Bastiaan Kleijn,Victoria University of Wellington,http://ecs.victoria.ac.nz/Main/BastiaanKleijn,zvVsKLgAAAAJ,13014.0,60.0
1935,Gideon Gouws,Victoria University of Wellington,http://ecs.victoria.ac.nz/Main/GideonGouws,,,
1936,Elf Eldridge,Victoria University of Wellington,http://ecs.victoria.ac.nz/Main/ElfEldridge,,,
1937,Christopher Hollitt,Victoria University of Wellington,http://ecs.victoria.ac.nz/Main/ChristopherHollitt,,,
1938,Dale A. Carnegie,Victoria University of Wellington,http://ecs.victoria.ac.nz/Main/DaleCarnegie,,,
1939,Cang Ye,Virginia Commonwealth University,https://egr.vcu.edu/directory/cangye,,,
1940,Vojislav Kecman,Virginia Commonwealth University,http://www.people.vcu.edu/~vkecman,,,
1941,Eugenia Ha Rim Rho,Virginia Tech,https://website.cs.vt.edu/people/faculty/eugenia-rho.html,,,
1942,Sara Hooshangi,Virginia Tech,https://nvc.cs.vt.edu/faculty/Sara-Hooshangi.html,,,
1943,Dimitrios S. Nikolopoulos,Virginia Tech,https://www.dsniko.net,,,
1944,Edward A. Fox,Virginia Tech,https://fox.cs.vt.edu/foxinfo.html,KcbSBrUAAAAJ,19885.0,62.0
1945,Layne T. Watson,Virginia Tech,http://people.cs.vt.edu/~ltw/shortvita.html,,,
1946,Osman Balci,Virginia Tech,http://manta.cs.vt.edu/balci,,,
1947,Doug A. Bowman,Virginia Tech,https://research.cs.vt.edu/3di/user/123,,,
1948,Yoshiaki Fukazawa,Waseda University,http://fuka.info.waseda.ac.jp/~fukazawa/index.html,,,
1949,Kana Shimizu,Waseda University,https://iskana.github.io/index.html,,,
1950,Tachio Terauchi,Waseda University,http://www.f.waseda.jp/terauchi/index.html,,,
1951,Toshiharu Sugawara,Waseda University,http://www.isl.cs.waseda.ac.jp/~sugawara/index-j.html,,,
1952,Keiji Kimura,Waseda University,http://www.apal.cs.waseda.ac.jp/kimura/index.en.html,,,
1953,Noel Schulz,Washington State University,https://president.wsu.edu/transition/meet-dr-noel-schulz,,,
1954,Chen-Ching Liu,Washington State University,https://school.eecs.wsu.edu/people/faculty/chen-ching-liu,mev-3bQAAAAJ,17677.0,70.0
1955,Zhe Dang,Washington State University,http://www.eecs.wsu.edu/~zdang,5_sZnFsAAAAJ,1191.0,19.0
1956,José G. Delgado-Frias,Washington State University,http://www.eecs.wsu.edu/~jdelgado,,,
1957,Vaithianathan Mani Venkatasubramanian,Washington State University,http://www.eecs.wsu.edu/~mani,t-5QQSsAAAAJ,5317.0,36.0
1958,Deuk Heo,Washington State University,https://school.eecs.wsu.edu/people/faculty/deuk-heo,,,
1959,Brent Carper,Washington State University,https://school.eecs.wsu.edu/people/faculty/brent-carper,,,
1960,Partha Pande,Washington State University,http://www.eecs.wsu.edu/~pande,,,
1961,Behrooz A. Shirazi,Washington State University,https://school.eecs.wsu.edu/people/faculty/behrooz-a-shirazi,5cR-WDcAAAAJ,4667.0,31.0
1962,Jacob Murray,Washington State University,https://school.eecs.wsu.edu/people/faculty/jacob-murray,FcyEppQAAAAJ,264.0,10.0
1963,Saeed Lotfifard,Washington State University,http://eecs.wsu.edu/~lotfi,cOJa8nMAAAAJ,1947.0,22.0
1964,Dae Hyun Kim,Washington State University,https://school.eecs.wsu.edu/people/faculty/dae-hyun-kim,YulheBgAAAAJ,1871.0,21.0
1965,Shira L. Broschat,Washington State University,https://school.eecs.wsu.edu/people/faculty/shira-broschat,,,
1966,Ahmed Abu-Hajar,Washington State University,https://school.eecs.wsu.edu/people/faculty/ahmed-abu-hajar,4AMVfYwAAAAJ,91.0,5.0
1967,Benjamin Belzer,Washington State University,http://www.eecs.wsu.edu/~belzer,3uEJQmQAAAAJ,3763.0,25.0
1968,Andrew O'Fallon,Washington State University,http://www.eecs.wsu.edu/~aofallon,,,
1969,Assefaw H. Gebremedhin,Washington State University,http://www.eecs.wsu.edu/~assefaw,iQs7spsAAAAJ,2027.0,23.0
1970,Murari Kejariwal,Washington State University,https://school.eecs.wsu.edu/people/faculty/murari-kejariwal,,,
1971,Ananth Kalyanaraman,Washington State University,http://www.eecs.wsu.edu/~ananth,,,
1972,David E. Bakken,Washington State University,http://www.eecs.wsu.edu/~bakken,,,
1973,Sakire Arslan Ay,Washington State University,https://school.eecs.wsu.edu/people/faculty/sakire-arslan-ay,,,
1974,Carl H. Hauser,Washington State University,http://www.eecs.wsu.edu/~hauser,,,
1975,Ron Cytron,Washington University in St. Louis,http://www.cs.wustl.edu/~cytron,,,
1976,Amiangshu Bosu,Wayne State University,http://amiangshu.com,,,
1977,Monica Brockmeyer,Wayne State University,http://engineering.wayne.edu/profile/ag7006,,,
1978,Aviezri S. Fraenkel,Weizmann Institute of Science,https://www.weizmann.ac.il/pages/search/people?language=english&single=1&person_id=3774,,,
1979,Uriel Feige,Weizmann Institute of Science,https://www.weizmann.ac.il/pages/search/people?language=english&single=1&person_id=2304,,,
1980,Shimon Ullman,Weizmann Institute of Science,https://www.weizmann.ac.il/pages/search/people?language=english&single=1&person_id=1924,,,
1981,Amos Tanay,Weizmann Institute of Science,https://www.weizmann.ac.il/pages/search/people?language=english&single=1&person_id=33264,1FPxsLoAAAAJ,23794.0,59.0
1982,Tamar Flash,Weizmann Institute of Science,https://www.weizmann.ac.il/pages/search/people?language=english&single=1&person_id=1389,-p2WHtgAAAAJ,16540.0,54.0
1983,Achi Brandt,Weizmann Institute of Science,https://www.weizmann.ac.il/pages/search/people?language=english&single=1&person_id=2041,,,
1984,Natalia A. Schmid,West Virginia University,https://www.statler.wvu.edu/faculty-staff/faculty/natalia-schmid,EP5j9ssAAAAJ,2094.0,22.0
1985,Elaine M. Eschen,West Virginia University,https://www.statler.wvu.edu/faculty-staff/faculty/elaine-eschen,,,
1986,Don Adjeroh,West Virginia University,https://www.statler.wvu.edu/faculty-staff/faculty/donald-a-adjeroh,,,
1987,Hany H. Ammar,West Virginia University,http://community.wvu.edu/~hhammar,,,
1988,K. Subramani,West Virginia University,http://community.wvu.edu/~krsubramani,,,
1989,Jeremy Dawson,West Virginia University,https://www.statler.wvu.edu/faculty-staff/faculty/jeremy-dawson,,,
1990,Elise de Doncker,Western Michigan University,https://wmich.edu/cs/directory/doncker,,,
1991,Steve Carr,Western Michigan University,https://wmich.edu/cs/directory/carr,,,
1992,Li Yang,Western Michigan University,https://wmich.edu/geography/directory/yang,,,
1993,Wuwei Shen,Western Michigan University,https://cs.wmich.edu/~wwshen,,,
1994,John A. Kapenga,Western Michigan University,https://wmich.edu/cs/directory/kapenga,,,
1995,Ala Al-Fuqaha Senior,Western Michigan University,https://www.cs.wmich.edu/~alfuqaha,IKnfU2kAAAAJ,14562.0,33.0
1996,Zijiang James Yang,Western Michigan University,https://www.cs.wmich.edu/~zijiang,,,
1997,Donna M. Kaminski,Western Michigan University,https://scholarworks.wmich.edu/masters_theses/2470,,,
1998,Robert G. Trenary,Western Michigan University,https://www.cs.wmich.edu/~trenary,,,
1999,Hanan Lutfi Lutfiyya,Western University,http://www.csd.uwo.ca/faculty/hanan,,,
2000,Roberto Solis-Oba,Western University,http://www.csd.uwo.ca/faculty/solis,,,
2001,Michael A. Bauer,Western University,http://www.csd.uwo.ca/~bauer,,,
2002,Robert E. Webber,Western University,http://www.csd.uwo.ca/~webber,,,
2003,Sylvia L. Osborn,Western University,http://www.csd.uwo.ca/faculty/sylvia,,,
2004,Steven S. Beauchemin,Western University,http://www.csd.uwo.ca/~beau,,,
2005,Michael James Katchabaw,Western University,http://www.csd.uwo.ca/~katchab,,,
2006,Mahmoud R. El-Sakka,Western University,http://www.csd.uwo.ca/~elsakka,,,
2007,Visvakumar Aravinthan,Wichita State University,https://www.wichita.edu/profiles/academics/engineering/EECS/Aravinthan-Visvakumar.php,,,
2008,Hongsheng He,Wichita State University,https://www.wichita.edu/profiles/academics/engineering/SoC/He-Hongsheng.php,,,
2009,Zhiyong Shan,Wichita State University,https://www.wichita.edu/profiles/academics/engineering/SoC/Shan-Zhiyong.php,,,
2010,Rajiv Bagai,Wichita State University,https://www.wichita.edu/profiles/academics/engineering/SoC/Bagai-Rajiv.php,,,
2011,John Watkins,Wichita State University,https://www.wichita.edu/profiles/academics/engineering/EECS/Watkins-John.php,fT4Y1kMAAAAJ,850.0,17.0
2012,Hyuck M. Kwon,Wichita State University,https://www.wichita.edu/profiles/academics/engineering/EECS/Kwon-Hyuck.php,,,
2013,Krishna K. Venkatasubramanian,Worcester Polytechnic Institute,http://hibou.cs.wpi.edu/~kven/wordpress,KWkMf7EAAAAJ,3420.0,27.0
2014,Suzanne Mello-Stark,Worcester Polytechnic Institute,http://www.wpi.edu/academics/facultydir/sim.html,,,
2015,Jing Xiao,Worcester Polytechnic Institute,https://users.wpi.edu/~jxiao2,mcBd8KUAAAAJ,7441.0,41.0
2016,Kenneth Alan Stafford,Worcester Polytechnic Institute,http://www.wpi.edu/academics/facultydir/kzs.html,,,
2017,Eduardo Torres-Jara,Worcester Polytechnic Institute,http://www.wpi.edu/academics/facultydir/etj.html,,,
2018,David Finkel,Worcester Polytechnic Institute,http://www.wpi.edu/academics/facultydir/dxf.html,,,
2019,Gary F. Pollice,Worcester Polytechnic Institute,http://www.wpi.edu/academics/facultydir/gfp.html,,,
2020,Craig Putnam,Worcester Polytechnic Institute,https://www.wpi.edu/academics/robotics/cbp.html,,,
2021,Robert E. Kinicki,Worcester Polytechnic Institute,http://www.cs.wpi.edu/~rek,,,
2022,Guoliang He,Wuhan University,http://cs.whu.edu.cn/teacherinfo.aspx?id=207,,,
2023,Xiangyang Jia,Wuhan University,http://cs.whu.edu.cn/teacherinfo.aspx?id=201,,,
2024,Shi Ying,Wuhan University,http://cs.whu.edu.cn/teacherinfo.aspx?id=221,,,
2025,Xiao-Yuan Jing,Wuhan University,http://mla.whu.edu.cn,2IInQAgAAAAJ,5067.0,33.0
2026,Yuanxiang Li,Wuhan University,http://cs.whu.edu.cn/teacherinfo.aspx?id=222,kKt3SNwAAAAJ,115.0,5.0
2027,Zhijian Wu,Wuhan University,http://cs.whu.edu.cn/teacherinfo.aspx?id=220,,,
2028,Tieyun Qian,Wuhan University,http://cs.whu.edu.cn/teacherinfo.aspx?id=209,,,
2029,Jicheng Hu,Wuhan University,http://cs.whu.edu.cn/teacherinfo.aspx?id=219,,,
2030,Rong Peng,Wuhan University,http://www.pengronggroup.org,,,
2031,Lixin Ding,Wuhan University,http://cs.whu.edu.cn/teacherinfo.aspx?id=218,,,
2032,Jun Liu,Xi'an Jiaotong University,http://gr.xjtu.edu.cn/web/liukeen,,,
2033,Yi-Jun Yang,Xi'an Jiaotong University,http://gr.xjtu.edu.cn/web/yangyijun/english,,,
2034,Xiaoyan Zhu,Xi'an Jiaotong University,http://gr.xjtu.edu.cn/web/zhu.xy,,,
2035,Hao Li,Xi'an Jiaotong University,https://aquatoney.github.io,,,
2036,Zong-Ben Xu,Xi'an Jiaotong University,http://gr.xjtu.edu.cn/web/zbxu,,,
2037,Xiaohong Guan,Xi'an Jiaotong University,http://www.xjtu.edu.cn/jsnr.jsp?urltype=tree.TreeTempUrl&wbtreeid=1632&wbwbxjtuteacherid=502,,,
2038,Xuguang Lan,Xi'an Jiaotong University,http://gr.xjtu.edu.cn/web/zeuslan,,,
2039,Peng Zhao,Xi'an Jiaotong University,http://gr.xjtu.edu.cn/web/p.zhao,,,
2040,Xuebin Ren,Xi'an Jiaotong University,http://gr.xjtu.edu.cn/en/web/xuebinren,,,
2041,Weisheng Dong,Xidian University,http://see.xidian.edu.cn/faculty/wsdong,,,
2042,Jianfeng Ma,Xidian University,https://web.xidian.edu.cn/jfma/,na3N2xkAAAAJ,718.0,14.0
2043,Junzhao Du,Xidian University,https://web.xidian.edu.cn/jchdu/,,,
2044,Jinku Li,Xidian University,https://web.xidian.edu.cn/jkli/,,,
2045,Abraham Silberschatz,Yale University,http://www.cs.yale.edu/~avi,-YvgZDEAAAAJ,37575.0,81.0
2046,David Gelernter,Yale University,http://cpsc.yale.edu/people/david-gelernter,,,
2047,John D. Lafferty,Yale University,https://statistics.yale.edu/people/john-lafferty,,,
2048,Marynel Vázquez,Yale University,https://seas.yale.edu/faculty-research/faculty-directory/marynel-vazquez,,,
2049,Drew McDermott,Yale University,http://www.cs.yale.edu/~dvm,,,
2050,Hyung-Chan An,Yonsei University,http://opt.yonsei.ac.kr/an,,,
2051,SuKyoung Lee,Yonsei University,http://winet.yonsei.ac.kr/home/professor,0Udcn0cAAAAJ,271.0,8.0
2052,Seung-Jae Han,Yonsei University,http://mnet.yonsei.ac.kr/#professor,,,
2053,Bernd Burgstaller,Yonsei University,https://elc.yonsei.ac.kr/people.htm,,,
2054,Won Suk Lee,Yonsei University,http://database.yonsei.ac.kr/professor,HbLWZhAAAAAJ,3071.0,30.0
2055,Suprakash Datta,York University,http://www.cse.yorku.ca/~datta,oh1TpjoAAAAJ,1747.0,20.0
2056,George Tourlakis,York University,http://www.cse.yorku.ca/~gt,ubosF3IAAAAJ,326.0,8.0
2057,Joseph W. H. Liu,York University,http://eecs.lassonde.yorku.ca/faculty/joseph-w-h-liu,,,
2058,Gunnar Gotshalks,York University,http://www.cse.yorku.ca/~gunnar,,,
2059,Eugene Roventa,York University,http://eecs.lassonde.yorku.ca/faculty/eugene-roventa,,,
2060,Parke Godfrey,York University,http://www.cs.yorku.ca/~godfrey,,,
2061,John Amanatides,York University,http://www.cs.yorku.ca/~amana,,,
2062,Mokhtar Aboelaze,York University,http://www.cs.yorku.ca/~aboelaze,,,
2063,Andranik Mirzaian,York University,http://www.eecs.yorku.ca/~andy,,,
2064,Minas E. Spetsakis,York University,http://eecs.lassonde.yorku.ca/faculty/minas-e-spetsakis,,,
2065,Matthew Kyan,York University,http://eecs.lassonde.yorku.ca/faculty/matthew-kyan,,,
2066,Yves Lesperance,York University,http://eecs.lassonde.yorku.ca/faculty/yves-lesperance,,,
2067,Zbigniew Stachniak,York University,http://www.cse.yorku.ca/~zbigniew,,,
2068,Franck van Breugel,York University,http://eecs.lassonde.yorku.ca/faculty/franck-van-breugel,,,
2069,Ali Gökhan Yavuz,Yıldız Technical University,https://www.ce.yildiz.edu.tr/personal/gokhan?lang=en,,,
2070,Göksel Biricik,Yıldız Technical University,https://www.ce.yildiz.edu.tr/personal/goksel?lang=en,,,
2071,Utku Kalay,Yıldız Technical University,https://www.ce.yildiz.edu.tr/personal/utkuk?lang=en,,,
2072,Elif Mine Karsligil,Yıldız Technical University,https://www.ce.yildiz.edu.tr/personal/elifk?lang=en,,,
2073,Oguz Altun,Yıldız Technical University,https://www.ce.yildiz.edu.tr/personal/oguza?lang=en,,,
2074,Songul Albayrak,Yıldız Technical University,https://www.ce.yildiz.edu.tr/personal/songul?lang=en,,,
2075,Z. Cihan Taysi,Yıldız Technical University,https://www.ce.yildiz.edu.tr/personal/cihan?lang=en,,,
2076,Erkan Uslu,Yıldız Technical University,https://www.ce.yildiz.edu.tr/personal/erkan?lang=en,HnB7o4UAAAAJ,190.0,8.0
2077,Hai Lin,Zhejiang University,http://mypage.zju.edu.cn/0090040,,,
2078,Huajun Chen,Zhejiang University,http://mypage.zju.edu.cn/huajun,5Cy4z8wAAAAJ,1327.0,20.0
2079,Xiaohong Jiang,Zhejiang University,http://mypage.zju.edu.cn/jiangxh,FU8d_U4AAAAJ,3544.0,32.0
2080,Congfu Xu,Zhejiang University,http://www.cs.zju.edu.cn/people/xucf,,,
2081,Dawei Jiang,Zhejiang University,http://mypage.zju.edu.cn/jiangdw,,,
2082,Qiming Hou,Zhejiang University,http://www.houqiming.net,,,
2083,Chun Chen,Zhejiang University,http://mypage.zju.edu.cn/chenc,,,
2084,Chunming Wu,Zhejiang University,http://mypage.zju.edu.cn/0095168,,,
2085,Fangtian Ying,Zhejiang University,http://mypage.zju.edu.cn/0094123,,,
2086,Duanqing Xu,Zhejiang University,http://mypage.zju.edu.cn/0092050,,,
2087,Yanlin Weng,Zhejiang University,http://www.cs.zju.edu.cn/chinese/redir.php?catalog_id=22284&object_id=116229,,,
2088,Weidong Geng,Zhejiang University,http://mypage.zju.edu.cn/capggeng,,,
