,name,affiliation,homepage,scholar_id,citations,h-index
214,Adam Wolisz,TU Berlin,https://www.tkn.tu-berlin.de/menue/team/wolisz/parameter/de,Gq8gWX4AAAAJ,16537.0,62.0
215,Adams Wai-Kin Kong,Nanyang Technological University,http://www.ntu.edu.sg/home/adamskong,NOSCHOLARPAGE,,
216,Adarsh S. Sethi,University of Delaware,https://www.eecis.udel.edu/~sethi,NOSCHOLARPAGE,,
217,Adarshpal S. Sethi,University of Delaware,https://www.eecis.udel.edu/~sethi,NOSCHOLARPAGE,,
218,Adel Cherif,Qatar University,http://www.qu.edu.qa/engineering/computer/faculty/adel_ch.php,obJnqXUAAAAJ,81.0,5.0
219,Adel Elmaghraby,University of Louisville,http://louisville.edu/speed/people/faculty/elmaghrabyAdel,84U09_IAAAAJ,4957.0,32.0
220,Adel Rahmani,IUST,http://www.iust.ac.ir/content/18919/Dr.Torkaman-Rahmani,NOSCHOLARPAGE,,
221,Adel Said Elmaghraby,University of Louisville,http://louisville.edu/speed/people/faculty/elmaghrabyAdel,84U09_IAAAAJ,4957.0,32.0
222,Adel Torkaman Rahmani,IUST,http://www.iust.ac.ir/content/18919/Dr.Torkaman-Rahmani,NOSCHOLARPAGE,,
223,Adele A. Rescigno,University of Salerno,http://old.di.unisa.it/professori/rescigno/MMI/lo.htm,PtEkQRAAAAAJ,969.0,16.0
224,Adele Anna Rescigno,University of Salerno,http://old.di.unisa.it/professori/rescigno/MMI/lo.htm,PtEkQRAAAAAJ,969.0,16.0
225,Adelinde M. Uhrmacher,University of Rostock,https://mosi.informatik.uni-rostock.de/team/staff/prof-dr-rer-nat-adelinde-m-uhrmacher,NIyd6aoAAAAJ,5182.0,36.0
226,Adenilso Simão,USP-ICMC,http://icmc.usp.br/pessoas?id=6078529,gdT5wnMAAAAJ,1712.0,23.0
227,Adenilso da Silva Simão,USP-ICMC,http://icmc.usp.br/pessoas?id=6078529,gdT5wnMAAAAJ,1712.0,23.0
228,Adi Akavia,University of Haifa,https://sites.google.com/view/akavia,ogugwmEAAAAJ,1197.0,15.0
229,Adi Shamir,Weizmann Institute of Science,https://www.weizmann.ac.il/pages/search/people?language=english&single=1&person_id=1486,EHLBP20AAAAJ,110000.0,95.0
230,Adilson Elias Xavier,UFRJ,http://www.cos.ufrj.br/index.php/pt-BR/pessoas/details/18/1001-adilson,uTO_O_8AAAAJ,562.0,11.0
231,Adish Singla [SWS],Max Planck Society,https://people.mpi-sws.org/~adishs,kXz2seUAAAAJ,2526.0,25.0
232,Aditi Majumder,Univ. of California - Irvine,http://www.ics.uci.edu/~majumder,tXhqJv0AAAAJ,3284.0,34.0
233,Aditya Akella,University of Texas at Austin,http://pages.cs.wisc.edu/~akella,d_rxnzAAAAAJ,17309.0,57.0
234,Aditya Bhaskara,University of Utah,http://www.cs.utah.edu/~bhaskara,tqxTaiAAAAAJ,1673.0,16.0
235,Aditya G. Parameswaran,Univ. of California - Berkeley,https://cs.illinois.edu/directory/profile/adityagp,VeB3UbcAAAAJ,5093.0,42.0
236,Aditya Gilra,University of Sheffield,https://www.sheffield.ac.uk/dcs/people/academic/aditya-gilra,VpxnuTgAAAAJ,252.0,5.0
237,Aditya Grover,Univ. of California - Los Angeles,https://aditya-grover.github.io,oOhnPUgAAAAJ,9195.0,22.0
238,Aditya Kanade,IISc Bangalore,http://www.csa.iisc.ac.in/~kanade,NOSCHOLARPAGE,,
239,Aditya Mathur,SUTD,https://istd.sutd.edu.sg/people/faculty/aditya-p-mathur,DdQMeHoAAAAJ,10367.0,52.0
240,Aditya Nigam,IIT Mandi,http://faculty.iitmandi.ac.in/~aditya,ffSpknUAAAAJ,1063.0,18.0
241,Aditya P. Mathur,SUTD,https://istd.sutd.edu.sg/people/faculty/aditya-p-mathur,DdQMeHoAAAAJ,10367.0,52.0
242,Aditya Tatu,DAIICT,http://www.daiict.ac.in/daiict/people/faculty.html,f0nqLS8AAAAJ,67.0,4.0
243,Aditya Thakur,Univ. of California - Davis,http://thakur.cs.ucdavis.edu,x8952qgAAAAJ,1156.0,16.0
244,Aditya Thakur 0001,Univ. of California - Davis,http://thakur.cs.ucdavis.edu,x8952qgAAAAJ,1156.0,16.0
245,Aditya V. Thakur,Univ. of California - Davis,http://thakur.cs.ucdavis.edu,x8952qgAAAAJ,1156.0,16.0
246,Adlen Ksentini,EURECOM,http://www.eurecom.fr/en/people/ksentini-adlen,U6YFwO4AAAAJ,9108.0,47.0
247,Adnan Darwiche,Univ. of California - Los Angeles,http://www.cs.ucla.edu/~darwiche,pygPWvEAAAAJ,,
248,Adnan Ozsoy,Hacettepe University,https://web.cs.hacettepe.edu.tr/~aozsoy,Ic73aUUAAAAJ,233.0,7.0
249,Adnan Yazici,Middle East Technical University,http://user.ceng.metu.edu.tr/~yazici,ebJH_QwAAAAJ,4154.0,31.0
250,Adolfo Muñoz,Universidad de Zaragoza,http://giga.cps.unizar.es/~amunoz/index.php/en,H8bBlDkAAAAJ,799.0,13.0
251,Adolfo Piperno,Sapienza University of Rome,http://pallini.di.uniroma1.it/Personal.html,4y2zqO8AAAAJ,,
252,Adrián Carballal,University of A Coruña,https://pdi.udc.es/en/File/Pdi/XW7GH,wnN2ca8AAAAJ,444.0,12.0
253,Adrian Dumitrescu,University of Wisconsin - Milwaukee,https://uwm.edu/engineering/people/dumitrescu-ph-d-adrian,cjVwVpsAAAAJ,2127.0,24.0
254,Adrian F. Clark,University of Essex,https://www.essex.ac.uk/people/clark65804/adrian-clark,FESbZq0AAAAJ,1079.0,17.0
255,Adrian Fiech,Memorial University of Newfoundland,https://www.mun.ca/computerscience/people/afiech.php,NOSCHOLARPAGE,,
256,Adrian Francalanza,University of Malta,http://staff.um.edu.mt/afra1,2KyiwjEAAAAJ,1708.0,26.0
257,Adrian Friday,Lancaster University,https://www.lancaster.ac.uk/scc/about-us/people/adrian-friday,co0YRmIAAAAJ,9033.0,44.0
258,Adrian G. Bors,University of York,https://www-users.cs.york.ac.uk/~adrian,cvdyalUAAAAJ,3283.0,26.0
259,Adrian Hilton,University of Surrey,https://www.surrey.ac.uk/people/adrian-hilton,vTIYTNQAAAAJ,11563.0,46.0
260,Adrián Jarabo,Universidad de Zaragoza,http://giga.cps.unizar.es/~ajarabo,pXKBhbkAAAAJ,1831.0,19.0
261,Adrian Johnstone,Royal Holloway University of London,https://pure.royalholloway.ac.uk/portal/en/persons/adrian-johnstone_7cc2e828-2b0f-4cb7-a169-337193b854b8.html,NOSCHOLARPAGE,,
262,Adrian P. Lauf,University of Louisville,http://louisville.edu/speed/people/faculty/laufAdrian,fU0XrdEAAAAJ,533.0,11.0
263,Adrian Perrig,ETH Zurich,http://www.netsec.ethz.ch/people/aperrig,n-Oret4AAAAJ,71741.0,98.0
264,Adrian R. Pearce,University of Melbourne,http://people.eng.unimelb.edu.au/adrianrp,GIBSIRAAAAAJ,1541.0,19.0
265,Adrian R. Vetta,McGill University,http://www.math.mcgill.ca/vetta,DJmwoRYAAAAJ,3980.0,23.0
266,Adrian S. Poulton,Open University UK,http://stem.open.ac.uk/people/asp2,NOSCHOLARPAGE,,
267,Adrian Sampson,Cornell University,http://adriansampson.net,Bq50aCUAAAAJ,3839.0,20.0
268,Adrian Sandu,Virginia Tech,http://people.cs.vt.edu/~asandu,A7fZNg0AAAAJ,8902.0,52.0
269,Adrian Segall,Technion,http://webee.technion.ac.il/people/segall,dwJenMwAAAAJ,5065.0,34.0
270,Adrian Vetta,McGill University,http://www.math.mcgill.ca/vetta,DJmwoRYAAAAJ,3980.0,23.0
271,Adriana B. Compagnoni,Stevens Institute of Technology,http://www.cs.stevens.edu/~abc/Adriana_Compagnoni/Adriana_Compagnoni.html,S-zXJGUAAAAJ,987.0,16.0
272,Adriana Emitzá Guzmán Ortega,VU Amsterdam,https://research.vu.nl/en/persons/emitza-guzman-ortega,cMs97_YAAAAJ,2559.0,21.0
273,Adriana Ferraro,University of Auckland,https://www.cs.auckland.ac.nz/people/a-ferraro,f5QpDogAAAAJ,662.0,10.0
274,Adriana Iamnitchi,University of South Florida,http://www.cse.usf.edu/~anda,BfrPSGIAAAAJ,8773.0,34.0
275,Adriana Kovashka,University of Pittsburgh,http://people.cs.pitt.edu/~kovashka,Dl949GoAAAAJ,2193.0,18.0
276,Adriana Schulz,University of Washington,https://homes.cs.washington.edu/~adriana,2D6rV-UAAAAJ,,
277,Adriane Chapman,University of Southampton,https://www.ecs.soton.ac.uk/people/ac1n16,sHXqNl4AAAAJ,2801.0,18.0
278,Adriane P. Chapman,University of Southampton,https://www.ecs.soton.ac.uk/people/ac1n16,sHXqNl4AAAAJ,2801.0,18.0
279,Adriano Alonso Veloso,UFMG,http://homepages.dcc.ufmg.br/~adrianov,j2BEVSoAAAAJ,3582.0,32.0
280,Adriano C. M. Pereira,UFMG,http://homepages.dcc.ufmg.br/~adrianoc,MT9oSSwAAAAJ,2777.0,21.0
281,Adriano César Machado Pereira,UFMG,http://homepages.dcc.ufmg.br/~adrianoc,MT9oSSwAAAAJ,2777.0,21.0
282,Adriano Fazzone,Sapienza University of Rome,http://www.diag.uniroma1.it/users/adriano%20fazzone,ivW-SnEAAAAJ,204.0,6.0
283,Adriano Velasque Werhli,Federal University of Rio Grande,http://www.werhli.c3.furg.br,NOSCHOLARPAGE,,
284,Adriano Veloso,UFMG,http://homepages.dcc.ufmg.br/~adrianov,j2BEVSoAAAAJ,3582.0,32.0
285,Adrien Basso-Blandin,Ecole Normale Superieure de Lyon,http://www.ens-lyon.fr/recherche/laboratoire-de-l-informatique-du-parallelisme-umr-5668-83273.kjsp,zVizzZIAAAAJ,24.0,3.0
286,Adrien Poteaux,CRIStAL,https://www.cristal.univ-lille.fr/profil/poteaux,NOSCHOLARPAGE,,
287,Adrienne Decker,Rochester Institute of Technology,https://www.rit.edu/gccis/igm/adrienne-decker,JjLxdewAAAAJ,676.0,15.0
288,Aduri Pavan,Iowa State University,http://www.cs.iastate.edu/people/pavan-aduri,4QIV0FUAAAAJ,1119.0,17.0
289,Adwait Jog,College of William and Mary,http://adwaitjog.github.io,9RgqL8gAAAAJ,2440.0,18.0
290,Adwait Nadkarni,College of William and Mary,https://www.adwaitnadkarni.com,Al2MvLoAAAAJ,519.0,11.0
291,Afra Alishahi,Tilburg University,https://ilk.uvt.nl/~aalishah,IuAwLqUAAAAJ,1251.0,16.0
292,Afzel Noore,West Virginia University,https://www.statler.wvu.edu/faculty-staff/adjunct-faculty/afzel-noore,rEopbiMAAAAJ,4585.0,37.0
293,Agata Ciabattoni,TU Wien,https://www.logic.at/staff/agata,pAyqI0wAAAAJ,1813.0,23.0
294,Agathoniki Trigoni,University of Oxford,https://www.cs.ox.ac.uk/niki.trigoni,185g9ckAAAAJ,8688.0,48.0
295,Aggeliki Arapoyanni,University of Athens,http://www.di.uoa.gr/eng/staff/1012,NOSCHOLARPAGE,,
296,Aggelos K. Katsaggelos,Northwestern University,http://www.mccormick.northwestern.edu/research-faculty/directory/profiles/katsaggelos-aggelos.html,aucB85kAAAAJ,32790.0,85.0
297,Aggelos Kiayias,University of Edinburgh,http://www.cse.uconn.edu/~akiayias/Home_of_Aggelos_Kiayias/Home_of_Aggelos_Kiayias.html,P_L_vZAAAAAJ,11509.0,52.0
298,Aggelos Pikrakis,University of Piraeus,https://www.unipi.gr/unipi/en/pikrakis.html,hPZSYsgAAAAJ,2044.0,20.0
299,Agma J. M. Traina,USP-ICMC,http://icmc.usp.br/pessoas?id=4170385,v2-C4i4AAAAJ,6558.0,36.0
300,Agma Juci Machado Traina,USP-ICMC,http://icmc.usp.br/pessoas?id=4170385,v2-C4i4AAAAJ,6558.0,36.0
301,Agnar Aamodt,NTNU,https://www.ntnu.edu/employees/agnar,-3L6uJMAAAAJ,,
302,Agnes Koschmider,University of Kiel,https://www.pa.informatik.uni-kiel.de/en/team/prof-dr-agnes-koschmider,n1JYiwQAAAAJ,2573.0,29.0
303,Agneta Nilsson,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/agneta-nilsson.aspx,NOSCHOLARPAGE,,
304,Agnieszka Mykowiecka 0001,IPI PAN,https://ipipan.waw.pl/instytut/pracownicy/agnieszka-mykowiecka,5kj-eF0AAAAJ,797.0,13.0
305,Ágoston E. Eiben,VU Amsterdam,http://www.cs.vu.nl/~gusz,NMuDAe0AAAAJ,23349.0,58.0
306,Agustin Fernández,Polytechnic University of Catalonia,http://engineering.academickeys.com/browse_whoswho_by_institution/Polytechnic_University_of_Catalonia?&start=104,HdZWRU8AAAAJ,11863.0,55.0
307,Agustín Gravano,University of Buenos Aires,http://habla.dc.uba.ar/gravano,GrKOwHIAAAAJ,2154.0,23.0
308,Ah-Hwee Tan,Singapore Management University,https://sis.smu.edu.sg/faculty/profile/165181/TAN-Ah-Hwee,G0hdDqYAAAAJ,7725.0,42.0
309,Aharon Bar-Hillel,Ben-Gurion University of the Negev,https://sites.google.com/site/aharonbarhillel,x4GlT3IAAAAJ,4657.0,24.0
310,Ahmad Akbari,IUST,http://ce.iust.ac.ir/page.php?slct_pg_id=6537&sid=14&slc_lang=en,pCil4_cAAAAJ,1326.0,18.0
311,Ahmad Akbari Azirani,IUST,http://ce.iust.ac.ir/page.php?slct_pg_id=6537&sid=14&slc_lang=en,pCil4_cAAAAJ,1326.0,18.0
312,Ahmad Alzahrani,King Abdulaziz University,http://asalzahrani.kau.edu.sa/Default.aspx?Site_ID=0005199&lng=EN,10GPVtsAAAAJ,227.0,8.0
313,Ahmad Biniaz,University of Windsor,http://www.uwindsor.ca/science/computerscience/1151/dr-ahmad-biniaz,ZbHrRcEAAAAJ,340.0,10.0
314,Ahmad Elkhateb,Queen's University Belfast,https://www.qub.ac.uk/schools/eeecs/Connect/Staff/BusinessCard/?name=a.elkhateb,#NAME?,,
315,Ahmad Hemmati,University of Bergen,https://www.uib.no/en/persons/Ahmad.Hemmati,NOSCHOLARPAGE,,
316,Ahmad Jbara,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=AJBARA,58rYtv0AAAAJ,595.0,10.0
317,Ahmad R. Dhaini,American University of Beirut,http://staff.aub.edu.lb/~ad57,SoP_HnYAAAAJ,1167.0,18.0
318,Ahmad Sharieh,University of Jordan,http://eacademic.ju.edu.jo/sharieh,lXeTzzAAAAAJ,930.0,17.0
319,Ahmad-Reza Sadeghi,TU Darmstadt,https://www.trust.informatik.tu-darmstadt.de/people/ahmad-reza-sadeghi,p66Ie-YAAAAJ,,
320,Ahmed Abdelali,Qatar Computing Research Institute,http://www.qcri.org/our-people/bio?pid=103&amp;par=acc&amp;name=AhmedAbdelali,ib1BYugAAAAJ,1883.0,25.0
321,Ahmed Abu-Hajar,Washington State University,https://school.eecs.wsu.edu/people/faculty/ahmed-abu-hajar,NOSCHOLARPAGE,,
322,Ahmed Aleroud,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=AALEROUD,vW6NVIQAAAAJ,794.0,15.0
323,Ahmed Ali,Qatar Computing Research Institute,http://www.qcri.org/our-people/bio?pid=4&amp;par=acc&amp;name=AhmedAli,t0gYEjAAAAAJ,1465.0,18.0
324,Ahmed Ali-Eldin,Chalmers/GU,http://www.chalmers.se/en/Staff/Pages/ahmh.aspx,wwQ_TPYAAAAJ,1629.0,18.0
325,Ahmed Awad,University of Tartu,https://www.ut.ee/en/ahmed-mahmoud-hany-aly-awad,_Ty6jFcAAAAJ,2096.0,23.0
326,Ahmed Desoky,University of Louisville,http://louisville.edu/speed/people/faculty/desokyAhmed,NOSCHOLARPAGE,,
327,Ahmed E. Hassan,Queen’s University,http://www.cs.queensu.ca/~ahmed,9hwXx34AAAAJ,27299.0,89.0
328,Ahmed El-Roby,Carleton University,https://people.scs.carleton.ca/~ahmedelroby,DA68vjUAAAAJ,111.0,5.0
329,Ahmed Eldawy,Univ. of California - Riverside,http://www-users.cs.umn.edu/~eldawy,bshz1DEAAAAJ,3649.0,22.0
330,Ahmed Elgammal,Rutgers University,http://www.cs.rutgers.edu/~elgammal/Home.html,DxQiCiIAAAAJ,15030.0,52.0
331,Ahmed Helmy,University of Florida,http://www.cise.ufl.edu/~helmy,QcO9p8AAAAAJ,19171.0,59.0
332,Ahmed K. Elmagarmid,Purdue University,https://www.cs.purdue.edu/homes/ake,Cb9BDJkAAAAJ,27530.0,72.0
333,Ahmed Karmouch,University of Ottawa,http://www.site.uottawa.ca/~karmouch,kQpPzdgAAAAJ,5195.0,31.0
334,Ahmed M. Elgammal,Rutgers University,http://www.cs.rutgers.edu/~elgammal/Home.html,DxQiCiIAAAAJ,15030.0,52.0
335,Ahmed Hussain Qureshi,Purdue University,https://www.cs.purdue.edu/people/faculty/qureshi7.html,Lkrx2SkAAAAJ,1016.0,15.0
336,Ahmed Rafea,American University in Cairo,https://www.aucegypt.edu/fac/ahmedrafea,szDaQLYAAAAJ,2721.0,26.0
337,Ahmed Sabbir Arif,Univ. of California - Merced,http://www.asarif.com,l9kbH78AAAAJ,799.0,15.0
338,Ahmed Saeed 0001,Georgia Institute of Technology,https://www.cc.gatech.edu/~amsmti3,nuiUbpsAAAAJ,1177.0,12.0
339,Ahmed Sameh,Purdue University,https://www.cs.purdue.edu/people/sameh,tk2gySEAAAAJ,327.0,11.0
340,Ahmed Sameh Mohamed,Purdue University,https://www.cs.purdue.edu/people/sameh,tk2gySEAAAAJ,327.0,11.0
341,Ahmed Sameh Mohammed,Purdue University,https://www.cs.purdue.edu/people/sameh,tk2gySEAAAAJ,327.0,11.0
342,Ahmet Burak Can,Hacettepe University,https://web.cs.hacettepe.edu.tr/~abc,SbRj1qwAAAAJ,666.0,13.0
343,Ahmet Celal Cem Say,Boğaziçi University,https://www.cmpe.boun.edu.tr/~say,rOum2XsAAAAJ,835.0,15.0
344,Ahmet Cüneyd Tantug,Istanbul Technical University,http://tantug.com,TTawdWMAAAAJ,517.0,13.0
345,Ahmet Erdem Sariyüce,University at Buffalo,http://sariyuce.com,sK4Ck6gAAAAJ,1150.0,18.0
346,Ahmet Oguz Akyüz,Middle East Technical University,http://user.ceng.metu.edu.tr/~akyuz,F_kPcyEAAAAJ,1536.0,17.0
347,Ahmet Teoman Naskali,Galatasaray University,https://avesis.gsu.edu.tr/tnaskali,c9hcikgAAAAJ,372.0,8.0
348,Ahti Peder,University of Tartu,http://www.ut.ee/en/ahti-peder,NOSCHOLARPAGE,,
349,Ai-Chun Pang,National Taiwan University,https://www.csie.ntu.edu.tw/~acpang,NOSCHOLARPAGE,,
350,Aibek Musaev,The University of Alabama,http://aibek.cs.ua.edu,cQPdjdgAAAAJ,321.0,9.0
351,Aibek Musave,The University of Alabama,http://aibek.cs.ua.edu,cQPdjdgAAAAJ,321.0,9.0
352,Aïda Ouangraoua,Université de Sherbrooke,https://www.usherbrooke.ca/informatique/personnel/corps-professoral/professeurs/aida-ouangraoua,NOSCHOLARPAGE,,
353,Aidan Hogan,Universidad de Chile,http://aidanhogan.com,CP-fgY4AAAAJ,,
354,Aidong Lu,UNC - Charlotte,https://webpages.uncc.edu/alu1,NOSCHOLARPAGE,,
355,Aidong Zhang,University of Virginia,https://engineering.virginia.edu/faculty/aidong-zhang,O8XxkE4AAAAJ,13702.0,52.0
356,Aiiad Ahmad Albeshri,King Abdulaziz University,http://fcit2.kau.edu.sa:9002/reports/rwservlet?cmdkey=FCVKEY+p_fac_id=00005664,JWxNSb4AAAAJ,1920.0,23.0
357,Aiiad Albeshri,King Abdulaziz University,http://fcit2.kau.edu.sa:9002/reports/rwservlet?cmdkey=FCVKEY+p_fac_id=00005664,JWxNSb4AAAAJ,1920.0,23.0
358,Aiichiro Nakano,University of Southern California,http://physics.usc.edu/Faculty/Nakano,NOSCHOLARPAGE,,
359,Aijun An,York University,http://www.cse.yorku.ca/~aan,2eUL7eEAAAAJ,5974.0,36.0
360,Aikaterini Bourazeri,University of Essex,https://www.essex.ac.uk/people/boura96709/katerina-bourazeri,NOSCHOLARPAGE,,
361,Aikaterini Mitrokotsa,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/aikmitr.aspx,NOSCHOLARPAGE,,
362,Ailamaki Natassa,EPFL,https://people.epfl.ch/anastasia.ailamaki,YdrkeNwAAAAJ,16156.0,64.0
363,Aiman Erbad,Qatar University,http://www.qu.edu.qa/engineering/computer/faculty/aiman.php,6Pmbv8IAAAAJ,2942.0,25.0
364,Aiman Hanna,Concordia University,http://aimanhanna.com/concordia,NOSCHOLARPAGE,,
365,Aimin Hao,Beihang University,http://scse.buaa.edu.cn/info/1078/2654.htm,NOSCHOLARPAGE,,
366,Aishwarya Agrawal,University of Montreal,https://www.cc.gatech.edu/grads/a/aagrawal307,pLurJcoAAAAJ,4587.0,9.0
367,Aisling Ann O'Kane,University of Bristol,http://www.bristol.ac.uk/engineering/departments/computerscience/people/aisling-a-okane,iclMxTUAAAAJ,567.0,11.0
368,Aisling Kelliher,Virginia Tech,http://people.cs.vt.edu/~aislingk,71RtIxoAAAAJ,1642.0,18.0
369,Aiswarya Cyriac,CMI,http://www.cmi.ac.in/~aiswarya,NLwqvCwAAAAJ,255.0,9.0
370,Aivar Annamaa,University of Tartu,http://www.ut.ee/en/kontakt/arvutiteaduse-instituut,sQ5LoEcAAAAJ,87.0,5.0
371,Aixia Jia,Peking University,http://59.108.48.38:8080/ICSTWIPWeb/jiaaixia.php,NOSCHOLARPAGE,,
372,Aixin Sun,Nanyang Technological University,https://www.ntu.edu.sg/home/axsun,wyKGVKUAAAAJ,13497.0,55.0
373,Ajai Jain,IIT Kanpur,http://www.iitk.ac.in/new/dr-ajai-jain,y7TbKJMAAAAJ,3555.0,25.0
374,Ajay D. Kshemkalyani,University of Illinois at Chicago,https://www.cs.uic.edu/~ajayk,2jRpisYAAAAJ,4129.0,26.0
375,Ajay Gupta 0001,Western Michigan University,https://www.cs.wmich.edu/~gupta,1NjXIr0AAAAJ,8627.0,38.0
376,Ajay K. Gupta 0001,Western Michigan University,https://www.cs.wmich.edu/~gupta,1NjXIr0AAAAJ,8627.0,38.0
377,Ajay Kapur,Victoria University of Wellington,https://ecs.victoria.ac.nz/Main/AjayKapur,lk_XVf0AAAAJ,6726.0,45.0
378,Ajay Kumar 0001,The Hong Kong Polytechnic University,https://www4.comp.polyu.edu.hk/~csajaykr,ksn2yhIAAAAJ,12782.0,57.0
379,Ajit A. Diwan,IIT Bombay,https://www.cse.iitb.ac.in/~aad,XpPk_GwAAAAJ,416.0,11.0
380,Ajit Arvind Diwan,IIT Bombay,https://www.cse.iitb.ac.in/~aad,XpPk_GwAAAAJ,416.0,11.0
381,Ajit Rajwade 0001,IIT Bombay,https://www.cse.iitb.ac.in/~ajitvr,CkTW7PwAAAAJ,1007.0,13.0
382,Ajit V. Rajwade 0001,IIT Bombay,https://www.cse.iitb.ac.in/~ajitvr,CkTW7PwAAAAJ,1007.0,13.0
383,Ajita Rattani,Wichita State University,https://www.wichita.edu/profiles/academics/engineering/SoC/Rattani-Ajita.php,9esyU2EAAAAJ,2348.0,28.0
384,Ajitha Rajan,University of Edinburgh,http://homepages.inf.ed.ac.uk/arajan,Y8ROiBEAAAAJ,772.0,16.0
385,Ajmal Mian,University of Western Australia,http://staffhome.ecm.uwa.edu.au/~00053650,X589yaIAAAAJ,12088.0,53.0
386,Ajmal S. Mian,University of Western Australia,http://staffhome.ecm.uwa.edu.au/~00053650,X589yaIAAAAJ,12088.0,53.0
387,Ajmal Saeed Mian,University of Western Australia,http://staffhome.ecm.uwa.edu.au/~00053650,X589yaIAAAAJ,12088.0,53.0
388,Ajoy K. Datta,University of Nevada Las Vegas,http://www.egr.unlv.edu/~datta,hmPxInwAAAAJ,2918.0,32.0
389,Ajoy Kumar Datta,University of Nevada Las Vegas,http://www.egr.unlv.edu/~datta,hmPxInwAAAAJ,2918.0,32.0
390,Akane Sano,Rice University,http://akane.sano.web.rice.edu,cNLW5O4AAAAJ,4486.0,35.0
391,Akash Kumar 0001,TU Dresden,https://www.cfaed.tu-dresden.de/pd-about,XcwvWcUAAAAJ,4450.0,31.0
392,Aki Vehtari,Aalto University,https://users.aalto.fi/~ave,tYgN0GsAAAAJ,48871.0,50.0
393,Akihiko Konagaya,Tokyo Institute of Technology,http://konagaya-lab.com/en,7CCZCO8AAAAJ,6417.0,34.0
394,Akihiko Takano,University of Tokyo,http://www.nii.ac.jp/en/faculty/digital_content/takano_akihiko,v59zRTYAAAAJ,1396.0,18.0
395,Akihiro Sato,Kyoto University,http://ssuopt.amp.i.kyoto-u.ac.jp/akihiro/wiki_eng,NOSCHOLARPAGE,,
396,Akihiro Yamamoto,Kyoto University,http://www.iip.ist.i.kyoto-u.ac.jp/member/akihiro/index-e.html,NOSCHOLARPAGE,,
397,Akihisa Ohya,University of Tsukuba,http://www.cs.tsukuba.ac.jp/~ohya/index_eng.html,FcWCsSgAAAAJ,2788.0,27.0
398,Akiko Aizawa,University of Tokyo,http://research.nii.ac.jp/~akiko/index_e.html,NOSCHOLARPAGE,,
399,Akiko N. Aizawa,University of Tokyo,http://research.nii.ac.jp/~akiko/index_e.html,NOSCHOLARPAGE,,
400,Akiko Nakahara,University of Tokyo,http://research.nii.ac.jp/~akiko/index_e.html,NOSCHOLARPAGE,,
401,Akira Imakura,University of Tsukuba,https://researchmap.jp/imakura?lang=en,wPEcfhkAAAAJ,546.0,11.0
402,Akira Kawaguchi,CUNY,https://www.ccny.cuny.edu/profiles/akira-kawaguchi,7cF0q3YAAAAJ,1612.0,15.0
403,Akira Nukada,University of Tsukuba,https://www.hpcs.cs.tsukuba.ac.jp/~nukada,vjE9JnYAAAAJ,2017.0,20.0
404,Akiya Kamimura,University of Tsukuba,https://staff.aist.go.jp/kamimura.a/dsysdl/index.html,6NFwDKEAAAAJ,2978.0,21.0
405,Ákos Lédeczi,Vanderbilt University,https://www.isis.vanderbilt.edu/akos,taqkLgoAAAAJ,12278.0,44.0
406,Akramul Azim,Ontario Tech University,https://engineering.ontariotechu.ca/people/ecse/akramul.azim.php,rcOhpJ0AAAAJ,405.0,11.0
407,Akshat Kumar,Singapore Management University,http://www.smu.edu.sg/faculty/profile/102291/Akshat-KUMAR,zsYC3R0AAAAJ,8027.0,35.0
408,Al Biles,Rochester Institute of Technology,http://igm.rit.edu/~jabics,NOSCHOLARPAGE,,
409,Al Davis,University of Utah,http://www.cs.utah.edu/~ald,yY-df4UAAAAJ,21086.0,70.0
410,Al Hero,University of Michigan,http://web.eecs.umich.edu/~hero,NOSCHOLARPAGE,,
411,Ala Al-Fuqaha Senior,Western Michigan University,https://www.cs.wmich.edu/~alfuqaha,NOSCHOLARPAGE,,
412,Ala I. Al-Fuqaha,Western Michigan University,https://www.cs.wmich.edu/~alfuqaha,NOSCHOLARPAGE,,
413,Alaa R. Alameldeen,Simon Fraser University,https://www.sfu.ca/computing/people/faculty/alaa-alameldeen.html,D3voHY0AAAAJ,6802.0,29.0
414,Alain Darte,Ecole Normale Superieure de Lyon,http://perso.ens-lyon.fr/alain.darte,_ZLsV6QAAAAJ,3830.0,33.0
