,name,affiliation,homepage,scholar_id,citations,h-index
220,Sebastian Böcker,Friedrich Schiller University Jena,http://bio.informatik.uni-jena.de,TWoYOQ4AAAAJ,7228.0,46.0
221,Webb C. Miller,Pennsylvania State University,http://bio.psu.edu/directory/wcm2,k9T3V7EAAAAJ,246442.0,100.0
222,David Hendrix,Oregon State University,http://biochem.science.oregonstate.edu/content/david-hendrix,sgd4wwgAAAAJ,17998.0,25.0
223,Qi Wei 0003,George Mason University,http://bioengineering.gmu.edu/faculty_page/wei,6otVU08AAAAJ,10131.0,40.0
224,Sun Kim,Seoul National University,http://biohealth.snu.ac.kr,lI_oWS8AAAAJ,4557.0,32.0
225,Julian Gough,University of Bristol,http://bioinformatics.bris.ac.uk/people/julian_gough.html,7p6iOO4AAAAJ,32400.0,60.0
226,Cathy H. Wu,University of Delaware,http://bioinformatics.udel.edu/people/personnel/cathy_wu,eiRdbhsAAAAJ,50776.0,72.0
227,M. Ümit Uyar,CUNY,http://bioinspired.ccny.cuny.edu/uyar,tF0lurkAAAAJ,3054.0,24.0
228,Richard A. Bonneau,New York University,http://biology.as.nyu.edu/object/RichardBonneau,Wq8XTykAAAAJ,26730.0,79.0
229,Frank H. Collins,University of Notre Dame,http://biology.nd.edu/people/frank-h-collins,I5SCVa0AAAAJ,94094.0,90.0
230,Terrence J. Sejnowski,Univ. of California - San Diego,http://biology.ucsd.edu/research/faculty/tsejnowski,m1qAiOUAAAAJ,156764.0,171.0
231,Bruce S. Gardiner,University of Western Australia,http://biomed.csse.uwa.edu.au/people_bruce.php,C3DocZEAAAAJ,,
232,Lukasz A. Kurgan,Virginia Commonwealth University,http://biomine.cs.vcu.edu,zXw_54AAAAAJ,22774.0,66.0
233,Soon J. Hyun,KAIST,http://biophotonics.kaist.ac.kr/the-team,P6EuWkgAAAAJ,651.0,14.0
234,Luke J. Lee,Univ. of California - Berkeley,http://biopoets.berkeley.edu,xADN4DUAAAAJ,48460.0,103.0
235,Norbert Dojer,University of Warsaw,http://bioputer.mimuw.edu.pl,7tUyVPAAAAAJ,1204.0,13.0
236,Yitzhak (Tsahi) Birk,Technion,http://birk.eew.technion.ac.il,NOSCHOLARPAGE,,
237,Eunok Paek,Hanyang University,http://bislab.hanyang.ac.kr/index.php?mid=Professor,NlXEWLQAAAAJ,1556.0,20.0
238,Heng Ji,Univ. of Illinois at Urbana-Champaign,http://blender.cs.illinois.edu/hengji.html,z7GCqT4AAAAJ,11503.0,56.0
239,Srinivasan Keshav,University of Cambridge,http://blizzard.cs.uwaterloo.ca/keshav,NOSCHOLARPAGE,,
240,Karthik Pattabiraman,University of British Columbia,http://blogs.ubc.ca/karthik,p_V9YWgAAAAJ,4876.0,40.0
241,HeuiSeok Lim,Korea University,http://blp.korea.ac.kr/?page_id=2707,HMTkz7oAAAAJ,2240.0,23.0
242,Paul Medvedev,Pennsylvania State University,http://bmb.psu.edu/directory/pzm11,Gwd6p_8AAAAJ,4235.0,27.0
243,Heng Tao Shen,UESTC,http://bmc.uestc.edu.cn/~shenht,krryaDkAAAAJ,20668.0,77.0
244,Gunnar Rätsch,ETH Zurich,http://bmi.inf.ethz.ch/personnel/gunnar-ratsch,tQuQ1FwAAAAJ,42202.0,81.0
245,Randy H. Katz,Univ. of California - Berkeley,http://bnrg.eecs.berkeley.edu/~randy,PkfChMgAAAAJ,90153.0,124.0
246,Valentina Boeva,ETH Zurich,http://boevalab.inf.ethz.ch,f196u4IAAAAJ,4028.0,29.0
247,Bo Li 0026,Univ. of Illinois at Urbana-Champaign,http://boli.cs.illinois.edu,K8vJkTcAAAAJ,12786.0,50.0
248,Satoru Miyano,University of Tokyo,http://bonsai.hgc.jp/people/miyano/profile.html,NOSCHOLARPAGE,,
249,Seiya Imoto,University of Tokyo,http://bonsai.hgc.jp/~imoto,Q7n6-FEAAAAJ,13855.0,50.0
250,Rui Yamaguchi,University of Tokyo,http://bonsai.hgc.jp/~ruiy,NOSCHOLARPAGE,,
251,Richard B. Borie,The University of Alabama,http://borie.cs.ua.edu,NOSCHOLARPAGE,,
252,Leana Golubchik,University of Southern California,http://bourbon.usc.edu/leana,2gpXz3IAAAAJ,5063.0,37.0
253,"Boyang ""Albert"" Li",Nanyang Technological University,http://boyangli.org,QwL4z2UAAAAJ,1454.0,20.0
254,Bao-Shuh Paul Lin,National Chiao Tung University,http://bplin.eic.nctu.edu.tw,lS1WwSwAAAAJ,1471.0,22.0
255,Ron Brachman,Cornell University,http://brachman.org,NOSCHOLARPAGE,,
256,Brandon Lucia,Carnegie Mellon University,http://brandonlucia.com,a9T7i5QAAAAJ,3442.0,30.0
257,Joon-Kyung Seong,Korea University,http://brein.korea.ac.kr/lab,Q1owmj0AAAAJ,2308.0,28.0
258,Volker Brendel,Indiana University,http://brendelgroup.org,w9oekBcAAAAJ,9592.0,53.0
259,Brendan O'Connor,University of Massachusetts Amherst,http://brenocon.com,V4LXxrQAAAAJ,10896.0,27.0
260,Timothy Bretl,Univ. of Illinois at Urbana-Champaign,http://bretl.csl.illinois.edu,ab_0lGcAAAAJ,5450.0,38.0
261,Marco Brocanelli,Wayne State University,http://brok.eng.wayne.edu,AyWhHyQAAAAJ,228.0,8.0
262,Eugene W. Stark,Stony Brook University,http://bsd7.cs.sunysb.edu/~stark,a_JbJBwAAAAJ,8952.0,46.0
263,Carlo A. Furia,Università della Svizzera italiana,http://bugcounting.net,pqbv1BAAAAAJ,2761.0,27.0
264,Bugra Caskurlu,TOBB ETÜ,http://bugracaskurlu.etu.edu.tr,yLgnAu0AAAAJ,155.0,7.0
265,Justin Wood,Indiana University,http://buildingamind.com,q9EK5i0AAAAJ,2002.0,25.0
266,Burkay Genç,Hacettepe University,http://burkay.tk,w-pGWs4AAAAJ,216.0,8.0
267,Cecília Baranauskas,UNICAMP,http://bv.fapesp.br/pt/pesquisador/3391/maria-cecilia-calani-baranauskas,NOSCHOLARPAGE,,
268,Bogdan Vasilescu,Carnegie Mellon University,http://bvasiles.github.io,bcXjlqYAAAAJ,4651.0,35.0
269,Bo Yuan 0005,Rochester Institute of Technology,http://byuan.csec.rit.edu,utrtn3cAAAAJ,18866.0,26.0
270,Richard A. DeMillo,Georgia Institute of Technology,http://c21u.gatech.edu/team/staff/demillo,Pil9rEEAAAAJ,13019.0,35.0
271,Dan Stowell,Queen Mary University of London,http://c4dm.eecs.qmul.ac.uk/people/dans.html,BXu3q_wAAAAJ,3147.0,25.0
272,Partha Dasgupta,Arizona State University,http://cactus.eas.asu.edu/partha,NOSCHOLARPAGE,,
273,Murat Dundar,IUPUI,http://cadkd.cs.iupui.edu,UvNbBnEAAAAJ,3384.0,28.0
274,Taejoon Park,Hanyang University,http://cai.hanyang.ac.kr/sub2_1.php,ijf6dGMAAAAJ,3412.0,28.0
275,Kwangjo Kim,KAIST,http://caislab.kaist.ac.kr/kkj,ENIkgBkAAAAJ,9289.0,45.0
276,Naphtali David Rishe,Florida International University,http://cake.fiu.edu/Rishe,bA1-qT0AAAAJ,5681.0,37.0
277,Ronald F. DeMara,University of Central Florida,http://cal.ucf.edu,jZpJNhoAAAAJ,5457.0,39.0
278,Taesoo Kwon,Hanyang University,http://calab.hanyang.ac.kr/cgi-bin/home.cgi?node=Taesoo,rHOTTI0AAAAJ,892.0,12.0
279,Jaehyuk Huh,KAIST,http://calab.kaist.ac.kr/~jhuh,NC4hxqEAAAAJ,,
280,Massimo Torquati,University of Pisa,http://calvados.di.unipi.it/dokuwiki/doku.php/torquatinamespace:about,TCpEfU8AAAAJ,2173.0,23.0
281,Seung Ryoul Maeng,KAIST,http://camars.kaist.ac.kr/~maeng,NOSCHOLARPAGE,,
282,Cameron Browne,Maastricht University,http://cambolbro.com,e6dyku8AAAAJ,5233.0,19.0
283,Myoungsoo Jung,KAIST,http://camelab.org,sbWjyP4AAAAJ,2026.0,23.0
284,Cristina Piazza,TU Munich,http://campar.in.tum.de/Main/CristinaPiazza,H6Q0F6sAAAAJ,1227.0,12.0
285,Nassir Navab,TU Munich,http://campar.in.tum.de/Main/NassirNavabCv,kzoVUPYAAAAJ,53207.0,102.0
286,Wolfgang Karl,Karlsruhe Institute of Technology,http://capp.itec.kit.edu/~karl/?lang=d,NOSCHOLARPAGE,,
287,Jihong Kim 0001,Seoul National University,http://cares.snu.ac.kr,E9A5Rv8AAAAJ,4543.0,33.0
288,Carl Henrik Ek,University of Cambridge,http://carlhenrik.com,9yQ1tQoAAAAJ,1833.0,20.0
289,David E. Carlson,Duke University,http://carlson.pratt.duke.edu,R9FqK9cAAAAJ,2611.0,26.0
290,Carmela Troncoso,EPFL,http://carmelatroncoso.com,sMkt3SgAAAAJ,3855.0,31.0
291,Jeff Carver 0001,The University of Alabama,http://carver.cs.ua.edu,qGe7nJ0AAAAJ,6767.0,39.0
292,Casper Bach Poulsen,TU Delft,http://casperbp.net,cK5ddQ4AAAAJ,165.0,8.0
293,Warren B. Powell,Princeton University,http://castlelab.princeton.edu/wbpbio.html,vDw80QEAAAAJ,23192.0,73.0
294,Elias Bareinboim,Columbia University,http://causalai.net,r5U-D7YAAAAJ,3383.0,28.0
295,Joe Cavallaro,Rice University,http://cavallaro.rice.edu,yi-l0zkAAAAJ,8836.0,47.0
296,Ioannis A. Kakadiaris,University of Houston,http://cbl.uh.edu/pages/aboutcbl/dr_kakadiaris_biography,36SCzI0AAAAJ,11663.0,55.0
297,Claudia Neuhauser,University of Minnesota,http://cbs.umn.edu/contacts/claudia-neuhauser,_3qZty0AAAAJ,4156.0,29.0
298,Ceren Budak,University of Michigan,http://cbudak.com/index.html,wIhJS60AAAAJ,2601.0,22.0
299,Uri Wilensky,Northwestern University,http://ccl.northwestern.edu/uri,NOSCHOLARPAGE,,
300,Gahgene Gweon,Seoul National University,http://cclab.snu.ac.kr,l4hK4eEAAAAJ,1004.0,15.0
301,Colin Ware,University of New Hampshire,http://ccom.unh.edu/vislab/colin_ware.html,e6C_dHAAAAAJ,20675.0,57.0
302,Arjun Guha,Northeastern University,http://ccs.neu.edu/~arjunguha/main/home,yMU0f9EAAAAJ,3664.0,25.0
303,Golden G. Richard III,Louisiana State University,http://cct.lsu.edu/~golden,gq8-LJ8AAAAJ,3247.0,28.0
304,Mehdi B. Tahoori,Karlsruhe Institute of Technology,http://cdnc.itec.kit.edu/21_54.php,NBQ_casAAAAJ,8385.0,49.0
305,Dongman Lee,KAIST,http://cds.kaist.ac.kr/cdsn/?p=29,QQs-_QQAAAAJ,2823.0,23.0
306,Mohammad Reza Jahed-Motlagh,IUST,http://ce.iust.ac.ir/content/1049/Dr.-Jahed-Motlagh,i5G246QAAAAJ,2424.0,24.0
307,Mohsen Soryani,IUST,http://ce.iust.ac.ir/content/527/Mohsen-Soryani,NOSCHOLARPAGE,,
308,Behrooz Minaei,IUST,http://ce.iust.ac.ir/content/544/Dr.-Behrouz-Minaei,M8tgU-wAAAAJ,5752.0,37.0
309,Mahmoud Fathy,IUST,http://ce.iust.ac.ir/content/579/Mahmoud-Fathy,NOSCHOLARPAGE,,
310,Morteza Analoui,IUST,http://ce.iust.ac.ir/content/580/welcome-you-to-his-web-page,WN82kZoAAAAJ,1221.0,19.0
311,Peyman Kabiri,IUST,http://ce.iust.ac.ir/content/582/Peyman-Kabiri,NOSCHOLARPAGE,,
312,Naser Mozayani,IUST,http://ce.iust.ac.ir/content/583/Dr-mozayani,LAAM5tEAAAAJ,1532.0,20.0
313,Sayed Vahid Azhari,IUST,http://ce.iust.ac.ir/content/7755/Dr.-Azhari,#NAME?,,
314,Mahdi Fazeli,IUST,http://ce.iust.ac.ir/page.php?slct_pg_id=11585&sid=14&slc_lang=en,XeHQnLMAAAAJ,1779.0,23.0
315,Hakem Beitollahi,IUST,http://ce.iust.ac.ir/page.php?slct_pg_id=18185&sid=14&slc_lang=en,SMnMHbQAAAAJ,725.0,15.0
316,Mohammad Reza Mohammadi,IUST,http://ce.iust.ac.ir/page.php?slct_pg_id=18188&sid=14&slc_lang=en,H34y7Q0AAAAJ,325.0,9.0
317,Sauleh Eetemadi,IUST,http://ce.iust.ac.ir/page.php?slct_pg_id=18192&sid=14&slc_lang=en,Q25s5KkAAAAJ,154.0,7.0
318,Reza Entezari-Maleki,IUST,http://ce.iust.ac.ir/page.php?slct_pg_id=18357&sid=14&slc_lang=en,nOx3MnAAAAAJ,979.0,15.0
319,Amir Mahdi Hosseini Monazzah,IUST,http://ce.iust.ac.ir/page.php?slct_pg_id=18700&sid=14&slc_lang=en,C4yrITAAAAAJ,501.0,14.0
320,Mohsen Sharifi,IUST,http://ce.iust.ac.ir/page.php?slct_pg_id=6531&sid=14&slc_lang=en,lboyQG8AAAAJ,3131.0,26.0
321,A. Akbari Azirani,IUST,http://ce.iust.ac.ir/page.php?slct_pg_id=6537&sid=14&slc_lang=en,pCil4_cAAAAJ,1326.0,18.0
322,Lok-won Kim,Kyung Hee University,http://ce.khu.ac.kr/eng/blog/blog_page.php?r_Idx=28&b_menuNum=2,Df1_a_4AAAAJ,456.0,12.0
323,Abolfazl S. Motahari,Sharif University of Technology,http://ce.sharif.edu/faculty/abolfazl-motahari,rJ-biB0AAAAJ,4142.0,25.0
324,Ali A. Nazari Shirehjini,Sharif University of Technology,http://ce.sharif.edu/faculty/aliasghar-nazari,USZyRusAAAAJ,923.0,16.0
325,Rasool Jalili,Sharif University of Technology,http://ce.sharif.edu/faculty/rasool-jalili,NOSCHOLARPAGE,,
326,Seyed Hassan Mirian,Sharif University of Technology,http://ce.sharif.edu/~mirian,NOSCHOLARPAGE,,
327,Manuel M. Silva,Universidade de Lisboa,http://ce3c.ciencias.ulisboa.pt/member/joatildeo-manuel-medeiros-da-silva,NOSCHOLARPAGE,,
328,César Torres 0001,University of Texas at Arlington,http://cearto.com,9CJbh1MAAAAJ,397.0,9.0
329,Yun Liang 0001,Peking University,http://ceca.pku.edu.cn/en/team.php?action=show&member_id=14,Ltp8loUAAAAJ,4403.0,40.0
330,Guang-Yu Sun 0003,Peking University,http://ceca.pku.edu.cn/en/team.php?action=show&member_id=15,m3f70oYAAAAJ,8034.0,35.0
331,Guojie Luo,Peking University,http://ceca.pku.edu.cn/guojie,8-mT29YAAAAJ,1681.0,21.0
332,Tao Wang 0004,Peking University,http://ceca.pku.edu.cn/wangtao,g_EWCQkAAAAJ,1672.0,21.0
333,Nihat Altiparmak,University of Louisville,http://cecs.louisville.edu/nihat,HvPsovYAAAAJ,123.0,8.0
334,Roman V. Yampolskiy,University of Louisville,http://cecs.louisville.edu/ry,0_Rq68cAAAAJ,5592.0,40.0
335,Mani Golparvar Fard,Univ. of Illinois at Urbana-Champaign,http://cee.illinois.edu/directory/profile/mgolpar,js1mtE4AAAAJ,8329.0,45.0
336,Cagdas Evren Gerede,TOBB ETÜ,http://cegerede.etu.edu.tr,JMTNP1MAAAAJ,945.0,8.0
337,Waseem Ahmed,King Abdulaziz University,http://cegmr.kau.edu.sa/Content.aspx?Site_ID=117&lng=EN&cid=257602,zzzxD7kAAAAJ,,
338,Hai (Helen) Li,Duke University,http://cei.pratt.duke.edu/people/hai-li,E6Tpfq8AAAAJ,15175.0,56.0
339,Fernando M. Gonçalves,Universidade de Lisboa,http://cemapre.iseg.ulisboa.pt/~fgoncalves,633dK-8AAAAJ,11679.0,59.0
340,Belgin Ergenc,Izmir Institute of Technology,http://ceng.iyte.edu.tr/people/belgin-ergenc,e00LSrIAAAAJ,219.0,8.0
341,Isil Oz,Izmir Institute of Technology,http://ceng.iyte.edu.tr/people/isil-oz,Jber3GMAAAAJ,92.0,5.0
342,Y. Murat Erten,Izmir Institute of Technology,http://ceng.iyte.edu.tr/people/murat-erten,XY_kpWgAAAAJ,437.0,7.0
343,M. Özuysal,Izmir Institute of Technology,http://ceng.iyte.edu.tr/people/mustafa-ozuysal,CfT5AZYAAAAJ,3599.0,10.0
344,Nesli Erdogmus,Izmir Institute of Technology,http://ceng.iyte.edu.tr/people/nesli-erdogmus,SGO1CAcAAAAJ,833.0,11.0
345,Onur Demirörs,Izmir Institute of Technology,http://ceng.iyte.edu.tr/people/onur-demirors,zYKpvl4AAAAJ,2782.0,27.0
346,Selma Tekir,Izmir Institute of Technology,http://ceng.iyte.edu.tr/people/selma-tekir,iRawdD8AAAAJ,185.0,7.0
347,Tolga Ayav,Izmir Institute of Technology,http://ceng.iyte.edu.tr/people/tolga-ayav,Pt9GoVgAAAAJ,326.0,9.0
348,Tugkan Tuglular,Izmir Institute of Technology,http://ceng.iyte.edu.tr/people/tugkan-tuglular,5FyBmLkAAAAJ,327.0,10.0
349,Yalin Bastanlar,Izmir Institute of Technology,http://ceng.iyte.edu.tr/people/yalin-bastanlar,3WTNhHYAAAAJ,1070.0,15.0
350,Serap Atay,Izmir Institute of Technology,http://ceng.iyte.edu.tr/tr/kisi/serap-sahin,NOSCHOLARPAGE,,
351,Bhaskar Krishnamachari,University of Southern California,http://ceng.usc.edu/~bkrishna,JHJozAYAAAAJ,31477.0,80.0
352,V. K. Prasanna Kumar,University of Southern California,http://ceng.usc.edu/~prasanna,4FQXSP8AAAAJ,24337.0,74.0
353,Cauligi S. Raghavendra,University of Southern California,http://ceng.usc.edu/~raghu,GM-hJhQAAAAJ,30900.0,58.0
354,Alessio Gaspar,University of South Florida,http://cereal.forest.usf.edu/alessio,8UtfjnIAAAAJ,875.0,15.0
355,Jörg Henkel,Karlsruhe Institute of Technology,http://ces.itec.kit.edu/21_henkel.php,AmnIAhEAAAAJ,16452.0,60.0
356,Jiang Hu,Texas A&M University,http://cesg.tamu.edu/faculty/jiang-hu,TWw91rQAAAAJ,4931.0,39.0
357,Xiao Yuan 0002,Peking University,http://cfcs.pku.edu.cn/english/people/faculty/xiaoyuan/index.htm,eUDwq-wAAAAJ,4706.0,30.0
358,Xiaotie Deng,Peking University,http://cfcs.pku.edu.cn/faculty/full_time_faculty/dengxiaotie/index.htm,OBUwP_oAAAAJ,12079.0,52.0
359,Fumin Shen,UESTC,http://cfm.uestc.edu.cn/~fshen,oqYL6fQAAAAJ,8132.0,46.0
360,Jie Shao,UESTC,http://cfm.uestc.edu.cn/~shaojie,ikbw5okAAAAJ,2438.0,27.0
361,Jingkuan Song,UESTC,http://cfm.uestc.edu.cn/~songjingkuan,F5Zy9V4AAAAJ,8499.0,44.0
362,Ning Xie 0003,UESTC,http://cfm.uestc.edu.cn/~xiening,sTKVj4IAAAAJ,874.0,14.0
363,Yang Yang 0002,UESTC,http://cfm.uestc.edu.cn/~yangyang,PVv2xDYAAAAJ,,
364,Dongxiang Zhang,UESTC,http://cfm.uestc.edu.cn/~zhangdongxiang,nYN9A3IAAAAJ,3750.0,34.0
365,Yu-Ping Wang 0001,Tsinghua University,http://cg.cs.tsinghua.edu.cn/os/people/~yuping/index.html,AdCVXc8AAAAJ,4355.0,33.0
366,Kun Xu 0003,Tsinghua University,http://cg.cs.tsinghua.edu.cn/people/~kun,dRlBzscAAAAJ,9091.0,51.0
367,Shi-Min Hu 0001,Tsinghua University,http://cg.cs.tsinghua.edu.cn/shimin.htm,LDb4tb0AAAAJ,17016.0,61.0
368,Carsten Dachsbacher,Karlsruhe Institute of Technology,http://cg.ivd.kit.edu/dachsbacher/index.php,q72ueY0AAAAJ,5713.0,38.0
369,Boris Neubert,Karlsruhe Institute of Technology,http://cg.ivd.kit.edu/neubert/index.php,t1h8g_8AAAAJ,1970.0,12.0
370,Seungyong Lee 0001,POSTECH,http://cg.postech.ac.kr/publications,yGPH-nAAAAAJ,9204.0,43.0
371,In-Kwon Lee,Yonsei University,http://cga.yonsei.ac.kr/people/iklee,4id34ogAAAAJ,2313.0,22.0
372,Jun-Hai Yong,Tsinghua University,http://cgcad.thss.tsinghua.edu.cn/?people=junhaiyong,NOSCHOLARPAGE,,
373,Kan-Le Shi,Tsinghua University,http://cgcad.thss.tsinghua.edu.cn/?people=kanle-shi,NOSCHOLARPAGE,,
374,Yu-Shen Liu,Tsinghua University,http://cgcad.thss.tsinghua.edu.cn/liuyushen,Vo4ZHu0AAAAJ,2257.0,28.0
375,Feng Xu 0005,Tsinghua University,http://cgcad.thss.tsinghua.edu.cn/xufeng,OqNQnTkAAAAJ,1620.0,21.0
376,Jung-Hong Chuang,National Chiao Tung University,http://cggmwww.csie.nctu.edu.tw/index.php/8-member/10-faculty,NOSCHOLARPAGE,,
377,Kate Isaacs,University of Arizona,http://cgi.cs.arizona.edu/~kisaacs,sYt1rjsAAAAJ,918.0,14.0
378,Alex Delis,University of Athens,http://cgi.di.uoa.gr/~ad,NOSCHOLARPAGE,,
379,Aphrodite Tsalgatidou,University of Athens,http://cgi.di.uoa.gr/~afrodite,niAnft4AAAAJ,2518.0,23.0
380,Dimitris Varoutas,University of Athens,http://cgi.di.uoa.gr/~arkas,mc8en0AAAAAJ,2184.0,24.0
381,Dimitris Gizopoulos,University of Athens,http://cgi.di.uoa.gr/~dgizop,8V03GF4AAAAJ,4354.0,36.0
382,Ioannis Emiris,University of Athens,http://cgi.di.uoa.gr/~emiris/index-eng.html,ZK6y-cIAAAAJ,4606.0,40.0
383,Ioannis Stavrakakis,University of Athens,http://cgi.di.uoa.gr/~istavrak,NOSCHOLARPAGE,,
384,Isambo Karali,University of Athens,http://cgi.di.uoa.gr/~izambo/ENG.html,SYqu73cAAAAJ,181.0,8.0
385,Manolis Koubarakis,University of Athens,http://cgi.di.uoa.gr/~koubarak,FKy2868AAAAJ,7470.0,45.0
386,Mema Roussopoulos,University of Athens,http://cgi.di.uoa.gr/~mema,qLsQy6wAAAAJ,3470.0,25.0
387,Michael Hatzopoulos,University of Athens,http://cgi.di.uoa.gr/~mike,NOSCHOLARPAGE,,
388,Nancy Alonistioti,University of Athens,http://cgi.di.uoa.gr/~nancy,jIQo9VwAAAAJ,3257.0,23.0
389,Nikolaos M. Missirlis,University of Athens,http://cgi.di.uoa.gr/~nmis,QmmiV3sAAAAJ,581.0,13.0
390,Panagiotis Rondogiannis,University of Athens,http://cgi.di.uoa.gr/~prondo,a6x5amYAAAAJ,707.0,14.0
391,Stavros G. Kolliopoulos,University of Athens,http://cgi.di.uoa.gr/~sgk,1jZJgWQAAAAJ,1814.0,22.0
392,Stathes Hadjiefthymiades,University of Athens,http://cgi.di.uoa.gr/~shadj,NOSCHOLARPAGE,,
393,Sergios Theodoridis,University of Athens,http://cgi.di.uoa.gr/~stheodor,NOSCHOLARPAGE,,
394,Panagiotis Stamatopoulos,University of Athens,http://cgi.di.uoa.gr/~takis/Welcome.html,SZ4kZr0AAAAJ,2287.0,15.0
395,Vassilis Zissimopoulos,University of Athens,http://cgi.di.uoa.gr/~vassilis,NOSCHOLARPAGE,,
396,Vida Dujmovic,University of Ottawa,http://cglab.ca/~vida,NOSCHOLARPAGE,,
397,Yeong-Gil Shin,Seoul National University,http://cglab.snu.ac.kr/yshin.htm,EhRwlToAAAAJ,1882.0,23.0
398,Bruce A. Reed,McGill University,http://cgm.cs.mcgill.ca/~breed,ki4fG10AAAAJ,23251.0,88.0
399,David Gifford 0001,Massachusetts Institute of Technology,http://cgs.csail.mit.edu,NOSCHOLARPAGE,,
400,Hung-Kuo Chu,National Tsing Hua University,http://cgv.cs.nthu.edu.tw/hkchu,XM4QrScAAAAJ,1540.0,15.0
401,Jinah Park,KAIST,http://cgv.kaist.ac.kr/professor,cys-jlsAAAAJ,1578.0,17.0
402,Zen-Chung Shih,National Chiao Tung University,http://cgvr.cs.nctu.edu.tw,NOSCHOLARPAGE,,
403,Chakkrit Tantithamthavorn,Monash University,http://chakkrit.com,idShgcoAAAAJ,2164.0,21.0
404,Pradeep K. Khosla,Univ. of California - San Diego,http://chancellor.ucsd.edu/chancellor-khosla,HtgKHRIAAAAJ,24817.0,83.0
405,Chao Chen 0012,Stony Brook University,http://chaochen.github.io,J-iIIFAAAAAJ,1610.0,24.0
406,Ken Umeno,Kyoto University,http://chaosken.amp.i.kyoto-u.ac.jp/index_eng.html,LH8eRMMAAAAJ,,
407,Chao Zhang 0014,Georgia Institute of Technology,http://chaozhang.org,CeEO6SIAAAAJ,4550.0,33.0
408,Charles Perin,University of Victoria,http://charlesperin.net,raZc4aoAAAAJ,1117.0,18.0
409,Laxmikant V. Kalé,Univ. of Illinois at Urbana-Champaign,http://charm.cs.uiuc.edu/~kale,TPOorDcAAAAJ,37059.0,65.0
410,Chandra Chekuri,Univ. of Illinois at Urbana-Champaign,http://chekuri.cs.illinois.edu,7j3itaMAAAAJ,12280.0,56.0
411,Emilie Kaufmann,CRIStAL,http://chercheurs.lille.inria.fr/ekaufman,9GE1vx4AAAAJ,3089.0,24.0
412,Laurence Duchien,CRIStAL,http://chercheurs.lille.inria.fr/~duchien,wwofzdYAAAAJ,4656.0,35.0
413,Lionel Seinturier,CRIStAL,http://chercheurs.lille.inria.fr/~seinturi,XmiDIkYAAAAJ,4879.0,35.0
414,Chien-Ju Ho,Washington University in St. Louis,http://chienjuho.com,DWKoeW0AAAAJ,1397.0,14.0
415,Chihao Zhang 0001,Shanghai Jiao Tong University,http://chihaozhang.com,og18RkIAAAAJ,217.0,11.0
416,Chirag Shah,Rutgers University,http://chirags.comminfo.rutgers.edu,H4dLAw0AAAAJ,5934.0,36.0
417,Hamid Reza Chitsaz,Colorado State University,http://chitsazlab.org/chitsaz,QgHaeiUAAAAJ,2486.0,19.0
418,Seungmoon Choi,POSTECH,http://choism71.wixsite.com/home,YpaI-NkAAAAJ,4225.0,36.0
419,Chris Brzuska,Aalto University,http://chrisbrzuska.de,an-NQV4AAAAJ,1377.0,21.0
420,Christina Boucher,University of Florida,http://christinaboucher.com,NOSCHOLARPAGE,,
421,Christof Seiler,Maastricht University,http://christofseiler.github.io,fxMt84EAAAAJ,543.0,14.0
422,Christos Tzamos,University of Wisconsin - Madison,http://christos.me,wB01auEAAAAJ,1326.0,19.0
423,Sanaz Mostaghim,University of Magdeburg,http://ci.ovgu.de,bvgkhBAAAAAJ,4591.0,30.0
424,Alba C. M. A. Melo,Universidade de Brasília,http://cic.unb.br/~alba/alba.html,vM_I8f4AAAAJ,1384.0,19.0
425,André C. Drummond,Universidade de Brasília,http://cic.unb.br/~andred/Site/Research.html,Z8Ve4aIAAAAJ,679.0,12.0
426,Mauricio Ayala-Rincón,Universidade de Brasília,http://cic.unb.br/~ayala,hd3UcpsAAAAJ,1465.0,19.0
427,Jacir Luiz Bordim,Universidade de Brasília,http://cic.unb.br/~bordim/index.htm,0fXoQt0AAAAJ,747.0,15.0
428,Bruno Macchiavello,Universidade de Brasília,http://cic.unb.br/~bruno,MJXV64EAAAAJ,673.0,15.0
429,Genaína Nunes Rodrigues,Universidade de Brasília,http://cic.unb.br/~genaina,qCUFz5AAAAAJ,890.0,16.0
430,Célia G. Ralha,Universidade de Brasília,http://cic.unb.br/~ghedini,c6JLbaUAAAAJ,916.0,14.0
431,Jorge C. Lucero,Universidade de Brasília,http://cic.unb.br/~lucero,YRGc9WwAAAAJ,1620.0,23.0
432,Maria Emilia M. T. Walter,Universidade de Brasília,http://cic.unb.br/~mia,soJPqCAAAAAJ,1748.0,19.0
433,Ricardo P. Jacobi,Universidade de Brasília,http://cic.unb.br/~rjacobi/Home.html,NOSCHOLARPAGE,,
434,Teófilo E. de Campos,Universidade de Brasília,http://cic.unb.br/~teodecampos,dMZCMp0AAAAJ,2638.0,22.0
435,George Luiz Medeiros Teodoro,Universidade de Brasília,http://cic.unb.br/~teodoro,J-voATsAAAAJ,1755.0,24.0
436,Li Weigang,Universidade de Brasília,http://cic.unb.br/~weigang,Sw_i7yQAAAAJ,1180.0,17.0
437,A. Ercüment Çiçek,Bilkent University,http://ciceklab.cs.bilkent.edu.tr/ercumentcicek,n25sJzkAAAAJ,5887.0,19.0
438,Israel Cidon,Technion,http://cidon.eew.technion.ac.il,azcMaLoAAAAJ,14446.0,56.0
